student_id,age,gender,time_spent_on_videos,quiz_attempts,quiz_scores,forum_participation,assignment_completion_rate,engagement_level,final_exam_score,feedback_score,dropout_likelihood,education_level_Postgraduate,education_level_Undergraduate,course_name_Data Science,course_name_Machine Learning,course_name_Python Basics,course_name_Web Development,learning_style_Kinesthetic,learning_style_Reading/Writing,learning_style_Visual,engagement_score,learning_outcome_score,age_group_19–25,age_group_26–35,age_group_36–50,age_group_51+,learner_cluster
S09624,38,1,261,3,75,10,97,2,31,5,0,False,True,True,False,False,False,False,False,False,110.0,39.0,False,False,True,False,1
S09625,41,1,473,4,90,27,50,2,87,3,0,True,False,False,False,False,True,True,False,False,163.1,71.1,False,False,True,False,2
S09626,48,1,260,1,83,24,91,2,69,1,0,False,True,False,True,False,False,False,False,False,110.3,59.6,False,False,True,False,1
S09627,35,0,466,2,42,40,66,1,44,3,0,False,False,False,True,False,False,False,True,False,168.0,35.2,False,True,False,False,0
S09628,39,0,182,1,81,14,42,1,70,5,0,False,False,True,False,False,False,False,True,False,70.2,60.3,False,False,True,False,0
S09629,24,1,72,4,92,25,66,0,73,2,0,False,True,False,True,False,False,False,False,True,47.2,64.5,True,False,False,False,2
S09630,29,1,213,4,93,26,88,1,87,4,0,False,False,False,False,True,False,True,False,False,96.3,72.2,False,True,False,False,1
S09631,46,1,305,2,44,19,61,1,42,3,0,False,True,False,False,False,True,False,False,False,114.0,34.8,False,False,True,False,0
S09632,21,0,23,4,49,38,80,2,96,1,0,False,True,False,False,False,False,False,False,True,39.3,62.9,True,False,False,False,2
S09633,37,0,444,3,85,11,84,0,88,2,0,False,False,True,False,False,False,False,False,True,161.2,69.9,False,False,True,False,1
S09634,38,0,487,2,39,16,66,1,74,1,0,False,True,False,False,False,False,False,True,False,169.5,48.9,False,False,True,False,0
S09635,48,2,447,1,52,41,83,1,41,4,0,False,True,False,False,True,False,True,False,False,167.4,36.9,False,False,True,False,1
S09636,41,0,424,1,31,43,87,1,85,3,0,False,False,False,False,False,False,False,True,False,162.1,52.4,False,False,True,False,1
S09637,49,1,52,1,63,1,86,0,45,4,0,True,False,False,False,False,False,True,False,False,41.8,42.2,False,False,True,False,1
S09638,29,1,333,1,90,23,54,1,48,4,0,False,True,True,False,False,False,False,False,False,120.9,51.8,False,True,False,False,0
S09639,37,2,441,2,54,8,52,0,57,5,0,False,True,False,False,False,True,False,False,False,149.9,45.7,False,False,True,False,0
S09640,30,0,127,3,57,45,51,1,59,5,1,True,False,False,False,False,False,False,False,False,63.0,47.6,False,True,False,False,2
S09641,15,1,11,4,94,13,54,1,86,2,0,False,False,False,False,False,True,False,False,False,22.9,71.6,False,False,False,False,2
S09642,33,1,378,1,97,30,42,0,63,5,1,False,True,True,False,False,False,False,False,False,132.2,61.6,False,True,False,False,0
S09643,20,0,310,3,96,42,79,1,91,2,0,False,True,False,True,False,False,False,True,False,125.7,74.7,True,False,False,False,1
S09644,39,0,389,3,51,37,82,2,33,1,0,False,True,False,True,False,False,False,True,False,149.3,32.0,False,False,True,False,1
S09645,35,1,438,1,85,13,78,1,61,5,1,False,False,False,False,True,False,False,True,False,157.6,57.0,False,True,False,False,0
S09646,49,0,371,4,81,34,56,1,74,5,0,True,False,False,True,False,False,True,False,False,135.7,62.3,False,False,True,False,2
S09647,40,0,112,3,60,26,83,1,79,4,0,True,False,True,False,False,False,False,False,False,64.3,58.3,False,False,True,False,1
S09648,20,1,54,3,34,25,92,1,49,3,0,False,False,True,False,False,False,False,False,False,49.4,35.3,True,False,False,False,1
S09649,30,0,495,4,54,21,69,2,41,3,0,False,False,True,False,False,False,True,False,False,174.2,37.3,False,True,False,False,2
S09650,29,0,451,2,72,29,51,1,46,4,1,False,True,False,False,False,True,False,False,False,156.8,45.4,False,True,False,False,0
S09651,34,1,65,1,94,14,61,0,55,4,0,False,True,False,False,False,True,True,False,False,40.8,56.5,False,True,False,False,0
S09652,38,0,288,3,51,31,82,1,38,1,0,True,False,False,False,False,True,True,False,False,117.8,34.5,False,False,True,False,1
S09653,45,0,304,3,80,20,42,1,96,1,0,False,True,False,True,False,False,False,False,True,108.4,72.2,False,False,True,False,2
S09654,25,1,315,4,32,19,61,2,53,1,1,False,True,True,False,False,False,True,False,False,117.4,36.3,True,False,False,False,2
S09655,45,1,384,3,49,25,66,2,81,2,0,False,False,False,False,False,False,False,False,False,140.6,55.6,False,False,True,False,2
S09656,16,1,460,1,79,2,63,1,59,2,0,False,False,False,False,False,True,False,False,False,157.5,53.6,False,False,False,False,0
S09657,41,1,92,4,59,6,50,2,68,3,0,False,False,False,True,False,False,False,False,True,44.6,52.3,False,False,True,False,2
S09658,38,1,385,3,51,4,46,1,47,2,0,False,False,False,False,True,False,False,False,True,130.7,39.2,False,False,True,False,2
S09659,35,1,55,1,74,2,58,1,34,5,0,False,True,False,False,True,False,True,False,False,34.5,40.2,False,True,False,False,0
S09660,26,1,496,1,41,30,75,1,98,1,0,False,True,False,False,False,True,True,False,False,177.5,61.5,False,True,False,False,0
S09661,39,0,379,2,57,39,61,2,52,2,0,True,False,False,True,False,False,True,False,False,140.2,43.5,False,False,True,False,0
S09662,32,0,97,2,90,44,70,1,74,4,0,True,False,False,False,False,False,False,False,True,59.3,64.8,False,True,False,False,0
S09663,37,1,456,2,63,17,93,2,77,3,0,True,False,False,False,False,True,False,True,False,168.5,58.0,False,False,True,False,1
S09664,36,1,298,1,79,36,96,0,69,1,1,True,False,False,False,False,False,False,False,False,125.6,58.4,False,False,True,False,1
S09665,21,0,200,2,90,32,49,0,75,2,0,True,False,True,False,False,False,False,False,False,81.5,64.9,True,False,False,False,0
S09666,34,1,170,3,78,1,69,0,72,3,0,False,True,False,False,False,True,True,False,False,72.5,60.0,False,True,False,False,2
S09667,39,0,411,2,44,3,73,1,55,1,0,False,False,False,False,False,True,True,False,False,146.2,40.9,False,False,True,False,0
S09668,21,0,415,1,43,25,70,1,73,3,0,True,False,False,True,False,False,False,False,True,150.7,50.0,True,False,False,False,0
S09669,18,0,218,2,50,22,66,2,88,4,0,False,True,False,False,True,False,False,True,False,90.0,59.8,False,False,False,False,0
S09670,19,1,183,1,78,23,76,1,65,4,0,False,False,True,False,False,False,False,True,False,82.5,56.7,True,False,False,False,0
S09671,33,1,338,1,67,7,70,1,31,2,0,False,True,False,False,False,False,False,True,False,124.0,36.0,False,True,False,False,0
S09672,18,1,467,2,47,45,41,2,87,5,0,False,True,False,False,True,False,True,False,False,161.8,58.6,False,False,False,False,0
S09673,29,0,242,2,34,47,47,1,92,4,0,False,False,False,False,True,False,True,False,False,96.5,57.0,False,True,False,False,0
S09674,29,0,60,1,63,16,68,2,32,4,1,False,True,False,False,False,False,True,False,False,41.8,35.7,False,True,False,False,0
S09675,42,1,270,1,36,3,86,0,89,2,0,False,False,False,False,False,False,False,False,True,107.6,55.7,False,False,True,False,1
S09676,33,1,323,3,99,29,48,1,40,4,1,False,True,True,False,False,False,False,True,False,117.7,50.5,False,True,False,False,2
S09677,49,0,479,2,35,44,58,2,71,4,0,False,True,False,False,False,True,False,False,False,170.3,46.8,False,False,True,False,0
S09678,49,0,34,1,89,12,52,2,38,4,0,False,False,False,False,False,False,True,False,False,28.4,46.5,False,False,True,False,0
S09679,28,1,356,1,96,16,81,0,78,2,0,False,True,False,False,False,False,False,False,False,134.5,68.2,False,True,False,False,1
S09680,39,1,487,2,74,48,62,1,45,5,0,False,False,True,False,False,False,False,False,True,174.7,45.7,False,False,True,False,0
S09681,17,1,17,2,67,48,78,1,42,1,0,False,True,False,False,False,False,False,True,False,38.5,41.3,False,False,False,False,1
S09682,44,1,105,2,81,30,56,2,98,5,1,False,True,False,True,False,False,False,False,True,54.7,74.3,False,False,True,False,0
S09683,37,0,25,4,73,3,53,0,99,3,0,False,True,False,False,True,False,False,False,False,24.8,72.0,False,False,True,False,2
S09684,30,1,14,3,34,5,62,1,84,5,1,False,False,False,False,False,True,False,False,True,24.4,53.2,False,True,False,False,2
S09685,26,0,288,2,59,33,75,2,72,3,0,True,False,False,False,True,False,False,False,False,115.9,54.3,False,True,False,False,1
S09686,30,0,359,4,85,18,58,1,53,2,0,True,False,True,False,False,False,False,False,False,129.5,52.4,False,True,False,False,2
S09687,22,0,42,4,31,4,61,2,55,5,0,False,True,False,False,True,False,False,False,False,32.5,37.8,True,False,False,False,2
S09688,16,1,215,4,83,30,84,2,38,3,0,False,True,False,False,True,False,False,False,True,96.5,44.5,False,False,False,False,1
S09689,32,0,403,4,88,28,57,1,64,2,0,False,True,False,False,False,True,False,False,True,144.4,58.8,False,True,False,False,2
S09690,37,1,338,2,92,42,99,0,46,1,0,False,True,False,False,False,True,False,False,False,139.9,50.8,False,False,True,False,1
S09691,24,1,105,1,31,3,55,0,70,1,0,False,False,False,False,False,True,False,False,True,48.8,44.5,True,False,False,False,0
S09692,23,2,374,3,54,39,91,0,49,2,0,True,False,False,True,False,False,True,False,False,147.9,41.1,True,False,False,False,1
S09693,29,1,200,4,87,19,89,1,95,5,1,False,True,False,False,False,False,False,False,False,91.3,74.6,False,True,False,False,1
S09694,28,1,130,1,32,23,96,1,75,4,0,False,True,False,True,False,False,False,True,False,72.6,47.9,False,True,False,False,1
S09695,44,1,30,3,84,41,46,2,71,5,0,False,False,False,False,False,True,False,False,True,31.6,61.7,False,False,True,False,2
S09696,44,1,434,4,70,11,57,1,67,4,0,False,True,False,False,False,True,True,False,False,150.3,55.3,False,False,True,False,2
S09697,37,0,408,2,91,18,95,2,95,5,1,False,False,False,True,False,False,False,True,False,154.9,75.8,False,False,True,False,1
S09698,19,2,78,1,81,41,41,1,55,1,0,False,True,False,False,False,False,False,True,False,44.1,52.0,True,False,False,False,0
S09699,34,1,257,4,35,22,73,0,36,3,0,True,False,False,False,True,False,False,False,True,104.2,29.1,False,True,False,False,2
S09700,34,1,272,3,84,44,59,0,90,1,0,False,True,False,False,False,False,False,True,False,108.7,70.4,False,True,False,False,2
S09701,31,1,97,2,73,22,61,0,46,5,1,False,True,False,False,False,True,False,False,True,52.2,45.9,False,True,False,False,0
S09702,30,0,327,2,69,23,62,2,90,4,1,False,False,False,True,False,False,False,False,False,121.7,66.5,False,True,False,False,0
S09703,29,0,426,3,85,10,62,0,32,5,0,False,True,False,False,True,False,False,True,False,149.0,42.5,False,True,False,False,2
S09704,35,1,357,3,66,38,56,2,56,3,0,False,False,False,False,True,False,True,False,False,132.1,48.4,False,True,False,False,2
S09705,32,1,139,1,77,14,96,0,31,1,0,False,True,False,False,False,False,False,True,False,73.5,38.8,False,True,False,False,1
S09706,22,1,307,2,44,43,40,1,90,4,0,False,False,False,False,False,False,False,False,False,113.1,59.0,True,False,False,False,0
S09707,49,0,396,3,45,37,61,1,37,2,0,False,True,False,False,True,False,False,False,False,145.1,32.4,False,False,True,False,2
S09708,38,1,492,2,65,16,89,1,61,5,0,True,False,True,False,False,False,False,False,True,177.9,51.0,False,False,True,False,1
S09709,27,0,149,4,51,32,87,0,50,2,1,False,True,False,False,False,False,False,False,False,78.0,40.7,False,True,False,False,1
S09710,19,1,85,2,37,41,62,2,95,4,0,False,True,True,False,False,False,False,False,False,52.7,59.4,True,False,False,False,0
S09711,44,0,177,4,83,41,97,1,98,1,0,True,False,False,False,False,False,False,True,False,91.2,74.1,False,False,True,False,1
S09712,25,0,442,2,86,41,43,1,65,2,0,False,True,True,False,False,False,False,False,False,154.1,58.7,True,False,False,False,0
S09713,30,0,296,3,35,28,50,0,65,3,0,True,False,True,False,False,False,False,False,True,110.0,43.6,False,True,False,False,2
S09714,18,0,176,4,88,47,72,2,47,3,0,False,False,False,True,False,False,True,False,False,84.6,50.5,False,False,False,False,2
S09715,17,1,442,3,45,34,62,1,60,1,0,False,True,False,True,False,False,False,False,True,158.6,43.7,False,False,False,False,2
S09716,36,1,271,2,82,14,74,1,75,5,0,False,True,False,True,False,False,True,False,False,106.7,63.1,False,False,True,False,1
S09717,30,1,73,1,49,37,93,2,81,5,0,False,True,False,False,False,True,False,False,True,57.4,56.2,False,True,False,False,1
S09718,36,0,354,1,77,49,53,1,83,1,0,False,False,True,False,False,False,True,False,False,132.1,64.8,False,False,True,False,0
S09719,31,0,431,4,87,25,54,2,44,1,0,False,True,False,False,False,False,False,False,True,151.3,48.3,False,True,False,False,2
S09720,43,0,212,3,82,42,45,1,37,3,0,False,True,True,False,False,False,False,False,False,86.1,43.7,False,False,True,False,2
S09721,19,1,154,2,50,5,47,1,36,4,0,False,True,False,True,False,False,False,False,True,61.7,33.8,True,False,False,False,0
S09722,48,1,361,3,51,22,81,1,45,2,0,False,True,True,False,False,False,False,True,False,137.6,38.2,False,False,True,False,1
S09723,46,0,301,3,30,15,67,0,91,4,0,False,False,False,False,False,False,True,False,False,114.0,55.3,False,False,True,False,2
S09724,20,0,418,1,77,34,40,1,85,2,0,False,True,False,False,False,True,False,False,True,144.4,66.0,True,False,False,False,0
S09725,25,0,222,1,49,43,40,0,98,5,0,False,True,True,False,False,False,False,True,False,87.4,64.7,True,False,False,False,0
S09726,35,0,187,4,30,43,79,2,58,3,0,False,True,False,False,False,False,False,True,False,89.2,38.6,False,True,False,False,2
S09727,41,0,36,3,59,17,69,1,88,2,0,False,True,False,False,False,True,False,False,False,35.5,62.1,False,False,True,False,2
S09728,21,0,407,1,47,41,76,1,38,5,0,False,True,False,True,False,False,False,True,False,153.3,34.1,True,False,False,False,0
S09729,38,1,282,4,93,34,61,1,35,2,0,True,False,True,False,False,False,True,False,False,110.5,45.8,False,False,True,False,2
S09730,32,0,206,3,75,3,45,1,73,3,1,True,False,False,False,True,False,False,False,False,76.5,59.6,False,True,False,False,2
S09731,23,0,161,3,72,44,84,0,73,1,1,False,False,False,False,True,False,False,True,False,82.9,58.3,True,False,False,False,1
S09732,45,0,146,2,41,22,93,2,68,2,1,False,True,False,False,True,False,False,False,True,76.5,46.7,False,False,True,False,1
S09733,33,1,365,3,80,6,77,1,83,2,0,False,True,False,False,True,False,True,False,False,134.4,65.9,False,True,False,False,1
S09734,48,0,346,3,61,27,97,2,50,1,1,False,True,False,False,False,True,False,True,False,138.9,43.5,False,False,True,False,1
S09735,16,0,399,3,94,24,42,1,59,2,0,False,False,False,False,False,True,True,False,False,137.7,58.1,False,False,False,False,2
S09736,28,0,407,3,80,1,80,1,85,2,0,True,False,True,False,False,False,False,False,True,146.9,66.9,False,True,False,False,1
S09737,31,0,356,2,40,36,59,0,80,5,0,False,True,False,False,False,True,True,False,False,132.1,53.0,False,True,False,False,0
S09738,45,2,88,1,56,44,57,1,58,1,0,False,True,False,True,False,False,True,False,False,52.5,46.0,False,False,True,False,0
S09739,31,0,355,2,77,23,57,2,35,1,0,False,True,False,False,True,False,False,False,True,128.6,40.8,False,True,False,False,0
S09740,23,0,67,1,63,24,61,2,75,5,1,False,True,True,False,False,False,True,False,False,43.4,57.4,True,False,False,False,0
S09741,32,1,425,2,42,49,77,2,58,5,0,False,True,False,False,False,True,False,False,False,160.8,42.6,False,True,False,False,1
S09742,40,1,111,2,30,23,40,0,43,1,0,False,False,True,False,False,False,True,False,False,50.3,30.7,False,False,True,False,0
S09743,46,2,112,4,31,32,70,1,32,4,0,True,False,False,False,True,False,False,False,False,61.8,26.1,False,False,True,False,2
S09744,49,2,488,1,99,28,95,2,53,5,0,True,False,False,True,False,False,False,False,True,180.7,57.2,False,False,True,False,1
S09745,30,0,299,2,58,11,54,0,64,4,0,False,False,False,False,False,False,True,False,False,108.5,50.2,False,True,False,False,0
S09746,27,1,350,2,51,43,96,2,53,5,0,False,True,False,False,True,False,False,True,False,142.8,42.8,False,True,False,False,1
S09747,45,1,65,4,95,17,94,1,69,1,1,False,True,True,False,False,False,True,False,False,51.9,63.2,False,False,True,False,1
S09748,31,0,419,3,78,49,44,0,98,1,0,False,True,False,True,False,False,False,True,False,149.3,72.6,False,True,False,False,2
S09749,25,1,262,4,90,37,77,1,93,3,0,False,False,True,False,False,False,False,False,True,109.9,74.1,True,False,False,False,2
S09750,48,1,17,3,80,32,81,0,79,2,1,False,True,False,False,False,False,True,False,False,36.4,63.9,False,False,True,False,1
S09751,47,2,273,2,56,3,66,2,38,3,0,False,False,False,True,False,False,False,False,True,102.7,36.4,False,False,True,False,0
S09752,49,1,361,3,84,14,78,2,96,5,0,True,False,False,False,False,False,False,False,False,135.1,74.2,False,False,True,False,1
S09753,28,1,259,3,59,23,74,1,72,5,0,False,False,False,False,False,False,False,False,True,105.1,54.7,False,True,False,False,2
S09754,43,0,261,2,36,48,52,1,45,5,0,False,False,False,False,False,False,False,False,False,103.9,34.3,False,False,True,False,0
S09755,47,0,34,4,68,36,68,1,58,5,0,False,True,True,False,False,False,True,False,False,38.6,50.4,False,False,True,False,2
S09756,15,1,228,3,79,28,71,1,88,2,0,False,True,False,True,False,False,False,True,False,95.9,68.1,False,False,False,False,1
S09757,43,2,204,3,51,10,87,1,89,5,0,False,True,False,False,False,True,False,True,False,89.9,60.8,False,False,True,False,1
S09758,42,1,72,3,73,26,88,2,64,1,0,False,False,False,False,True,False,False,True,False,53.8,54.1,False,False,True,False,1
S09759,17,0,463,1,44,39,97,0,46,2,1,False,True,False,False,False,False,False,True,False,176.0,36.6,False,False,False,False,1
S09760,15,0,385,1,71,7,62,2,97,1,0,True,False,True,False,False,False,True,False,False,135.7,70.0,False,False,False,False,0
S09761,37,1,493,2,79,27,80,1,62,3,0,False,True,False,False,False,True,True,False,False,177.7,55.3,False,False,True,False,1
S09762,25,1,60,3,75,10,71,2,46,4,1,False,True,False,True,False,False,True,False,False,41.9,46.3,True,False,False,False,2
S09763,46,0,115,4,65,34,43,0,81,1,0,False,True,False,False,False,False,True,False,False,55.0,60.2,False,False,True,False,2
S09764,46,1,237,4,75,30,78,1,73,2,0,False,False,False,False,False,False,True,False,False,101.3,59.4,False,False,True,False,2
S09765,28,0,427,3,70,28,42,1,38,4,0,False,True,False,False,False,False,False,False,True,146.9,40.8,False,True,False,False,2
S09766,33,0,221,1,57,2,97,1,46,5,0,False,False,False,False,True,False,False,True,False,96.0,41.1,False,True,False,False,1
S09767,47,0,438,4,58,15,74,0,32,1,0,False,True,False,True,False,False,False,False,False,157.4,33.6,False,False,True,False,2
S09768,28,0,396,1,68,6,54,1,37,2,0,False,True,False,False,False,True,False,False,False,136.4,39.3,False,True,False,False,0
S09769,28,0,392,1,34,4,87,1,36,5,0,False,False,False,False,False,True,False,True,False,144.7,29.2,False,True,False,False,1
S09770,31,0,407,2,87,24,78,2,74,2,0,False,False,True,False,False,False,False,False,True,150.7,63.5,False,True,False,False,1
S09771,22,0,376,4,58,31,68,0,64,3,0,False,True,False,False,False,False,False,False,True,140.2,50.0,True,False,False,False,2
S09772,18,0,204,2,47,1,71,1,61,1,0,False,True,False,False,False,True,False,True,False,83.1,44.8,False,False,False,False,0
S09773,45,0,49,4,82,21,71,0,57,1,0,False,True,True,False,False,False,True,False,False,41.0,53.3,False,False,True,False,2
S09774,32,0,299,4,41,47,82,2,74,5,0,False,True,False,True,False,False,False,False,False,124.5,50.3,False,True,False,False,2
S09775,25,1,227,2,74,1,70,0,45,3,0,False,True,True,False,False,False,False,True,False,89.7,45.3,True,False,False,False,0
S09776,42,1,238,4,56,17,79,1,83,1,0,False,True,False,False,False,False,False,False,False,99.3,58.5,False,False,True,False,2
S09777,36,1,290,4,41,47,63,2,80,3,0,False,True,False,True,False,False,True,False,False,116.1,52.9,False,False,True,False,2
S09778,29,0,241,1,57,15,81,1,73,2,0,False,False,False,False,False,True,True,False,False,99.8,54.0,False,True,False,False,0
S09779,47,0,380,2,30,38,76,2,89,1,1,False,True,False,False,False,True,False,False,False,144.8,53.7,False,False,True,False,1
S09780,20,0,47,2,68,4,67,1,36,2,0,False,False,False,False,False,False,False,False,True,35.4,38.8,True,False,False,False,0
S09781,27,0,245,4,69,41,96,1,33,3,0,False,True,False,False,False,True,False,True,False,111.3,37.8,False,True,False,False,1
S09782,38,0,32,1,63,9,54,1,54,2,0,False,False,False,False,True,False,False,False,True,27.8,46.3,False,False,True,False,0
S09783,18,1,390,2,56,30,50,1,86,5,0,True,False,True,False,False,False,True,False,False,138.4,60.8,False,False,False,False,0
S09784,20,1,117,1,55,15,58,2,55,1,0,False,False,False,True,False,False,False,False,False,55.7,44.2,True,False,False,False,0
S09785,26,0,370,4,69,31,47,0,76,2,0,False,True,False,False,True,False,False,True,False,132.1,59.1,False,True,False,False,2
S09786,25,0,256,3,57,12,66,0,80,1,0,True,False,True,False,False,False,True,False,False,99.6,57.3,True,False,False,False,2
S09787,35,1,287,2,75,16,97,0,47,2,0,False,True,False,True,False,False,True,False,False,118.8,46.4,False,True,False,False,1
S09788,44,1,261,3,64,19,54,1,65,2,0,False,True,False,True,False,False,True,False,False,98.9,52.1,False,False,True,False,2
S09789,41,1,60,4,96,29,76,1,75,2,1,True,False,False,False,False,True,True,False,False,47.4,66.7,False,False,True,False,2
S09790,47,1,480,2,56,10,75,1,91,4,0,True,False,False,True,False,False,False,False,True,168.9,63.1,False,False,True,False,1
S09791,26,1,301,4,78,8,88,1,69,1,0,False,True,True,False,False,False,False,False,True,119.1,58.1,False,True,False,False,1
S09792,22,0,150,3,90,46,45,2,83,3,0,False,True,False,True,False,False,False,False,True,68.3,69.1,True,False,False,False,2
S09793,41,0,155,3,99,7,64,2,76,2,1,False,False,False,True,False,False,False,True,False,67.7,68.1,False,False,True,False,2
S09794,19,1,137,2,47,2,58,2,38,1,0,False,True,False,True,False,False,False,True,False,59.3,33.3,True,False,False,False,0
S09795,41,0,364,2,58,45,82,2,94,3,1,False,True,False,False,False,False,True,False,False,143.2,65.0,False,False,True,False,1
S09796,41,0,380,4,73,38,83,1,88,2,1,False,True,False,False,False,False,True,False,False,147.3,66.3,False,False,True,False,1
S09797,28,0,142,1,78,22,50,1,79,5,0,False,False,False,False,False,True,True,False,False,62.2,63.9,False,True,False,False,0
S09798,19,0,493,1,74,46,53,2,49,1,1,True,False,False,False,False,False,False,False,True,173.2,46.9,True,False,False,False,0
S09799,49,1,331,3,35,42,82,1,87,3,1,False,False,False,True,False,False,False,False,True,132.9,54.6,False,False,True,False,1
S09800,36,0,154,3,37,43,85,1,81,4,0,False,True,False,False,True,False,False,False,False,80.9,52.4,False,False,True,False,1
S09801,17,0,157,4,73,19,63,1,84,2,1,False,False,False,False,False,True,False,False,True,70.6,64.3,False,False,False,False,2
S09802,25,0,211,1,83,3,59,1,72,4,1,False,False,False,True,False,False,False,True,False,81.8,61.7,True,False,False,False,0
S09803,28,1,444,4,47,49,92,1,60,1,0,True,False,True,False,False,False,True,False,False,171.4,44.3,False,True,False,False,1
S09804,15,0,317,1,42,3,55,0,53,4,0,False,True,False,False,True,False,False,True,False,112.4,39.9,False,False,False,False,0
S09805,42,1,106,4,33,23,96,2,43,1,0,False,False,False,False,False,True,False,False,False,66.0,31.6,False,False,True,False,1
S09806,20,2,192,1,42,6,63,0,48,4,1,True,False,False,False,False,False,False,False,False,77.9,37.4,True,False,False,False,0
S09807,31,1,439,4,61,42,44,1,44,4,0,False,True,True,False,False,False,False,False,True,154.1,41.1,False,True,False,False,2
S09808,33,1,94,4,95,13,48,0,61,5,0,False,True,False,False,False,False,False,False,False,46.0,60.0,False,True,False,False,2
S09809,37,1,24,3,42,38,73,0,45,3,0,False,True,False,True,False,False,False,False,False,37.3,35.7,False,False,True,False,2
S09810,45,1,226,3,73,17,51,1,83,2,0,False,True,True,False,False,False,False,True,False,87.1,63.8,False,False,True,False,2
S09811,35,0,150,4,90,43,89,0,97,4,0,False,False,False,False,True,False,False,False,True,81.1,76.3,False,True,False,False,1
S09812,27,0,320,1,83,6,59,1,72,1,1,False,True,False,False,True,False,False,False,True,115.1,61.1,False,True,False,False,0
S09813,43,1,489,1,54,45,79,0,45,3,1,False,True,False,True,False,False,False,False,True,179.6,39.3,False,False,True,False,0
S09814,17,1,214,3,97,21,44,2,40,3,0,True,False,False,False,True,False,True,False,False,82.2,49.7,False,False,False,False,2
S09815,45,2,117,3,34,1,91,1,42,4,0,False,True,False,False,True,False,False,True,False,63.2,32.0,False,False,True,False,1
S09816,26,1,32,2,94,38,80,2,88,3,0,False,True,False,False,False,True,False,True,False,41.6,72.8,False,True,False,False,1
S09817,46,1,340,1,68,48,60,1,40,2,0,False,False,False,False,True,False,False,False,False,129.8,40.8,False,False,True,False,0
S09818,41,0,294,1,74,26,84,1,86,1,1,False,False,True,False,False,False,False,False,False,118.8,65.4,False,False,True,False,1
S09819,35,0,118,1,32,20,62,0,72,2,0,False,True,False,True,False,False,False,True,False,58.2,46.0,False,True,False,False,0
S09820,39,0,421,3,63,9,45,1,58,3,0,False,False,False,False,False,True,False,False,True,142.2,48.5,False,False,True,False,2
S09821,34,1,164,3,79,48,44,0,41,3,0,False,True,False,False,False,True,False,True,False,72.6,44.8,False,True,False,False,2
S09822,49,0,241,2,31,36,41,1,98,3,0,False,True,False,True,False,False,False,False,False,92.2,58.9,False,False,True,False,0
S09823,49,1,99,2,62,32,90,0,46,1,0,True,False,True,False,False,False,False,False,False,63.5,41.8,False,False,True,False,1
S09824,27,0,236,1,62,2,59,1,45,5,1,False,False,True,False,False,False,False,False,True,89.1,42.1,False,True,False,False,0
S09825,43,1,351,2,48,8,94,1,45,3,1,False,True,False,False,False,True,True,False,False,135.5,37.5,False,False,True,False,1
S09826,38,2,64,3,37,48,69,1,48,1,0,True,False,False,False,False,True,True,False,False,50.1,35.3,False,False,True,False,2
S09827,36,0,266,3,83,41,71,2,51,1,0,False,True,False,False,True,False,False,False,False,109.9,50.6,False,False,True,False,1
S09828,44,0,409,1,38,14,42,1,67,2,0,False,False,False,True,False,False,True,False,False,138.3,45.3,False,False,True,False,0
S09829,32,1,76,1,94,0,76,2,84,1,1,False,False,False,False,True,False,True,False,False,45.8,70.4,False,True,False,False,0
S09830,32,1,277,2,84,15,58,2,69,4,0,False,False,False,False,False,False,True,False,False,103.9,60.5,False,True,False,False,0
S09831,32,0,114,3,96,38,70,0,36,4,0,False,True,False,True,False,False,False,True,False,63.4,47.6,False,True,False,False,2
S09832,49,0,457,1,52,35,56,1,77,2,1,False,False,False,True,False,False,False,False,True,161.1,54.5,False,False,True,False,0
S09833,15,0,300,1,81,1,73,2,92,1,0,True,False,True,False,False,False,True,False,False,112.3,70.5,False,False,False,False,0
S09834,41,1,45,4,67,32,85,2,74,4,1,False,False,False,True,False,False,False,False,True,46.2,57.9,False,False,True,False,1
S09835,30,1,162,1,40,8,60,0,32,4,0,False,True,False,True,False,False,False,False,False,68.4,28.8,False,True,False,False,0
S09836,48,0,477,1,86,40,80,1,51,4,1,False,False,True,False,False,False,False,False,False,175.3,52.1,False,False,True,False,1
S09837,16,0,71,1,54,49,63,0,47,1,0,False,True,False,False,False,False,False,False,True,50.2,39.9,False,False,False,False,0
S09838,27,0,352,3,87,19,90,2,39,4,0,False,True,False,False,False,False,False,False,True,137.0,46.4,False,True,False,False,1
S09839,40,0,219,3,31,3,89,0,41,1,0,False,True,False,False,False,False,False,False,True,93.6,30.0,False,False,True,False,1
S09840,24,0,261,1,65,12,94,2,89,4,0,False,True,False,False,True,False,False,False,False,109.1,64.8,True,False,False,False,1
S09841,22,1,100,2,83,49,46,2,76,2,0,False,True,False,False,False,True,False,False,False,54.0,63.3,True,False,False,False,0
S09842,25,0,357,4,43,35,50,0,68,2,0,False,False,False,False,False,False,False,False,True,129.9,47.3,True,False,False,False,2
S09843,35,1,216,1,49,34,42,1,50,3,1,True,False,True,False,False,False,True,False,False,84.4,40.3,False,True,False,False,0
S09844,45,0,393,3,40,15,91,2,83,5,1,False,True,False,False,False,True,True,False,False,148.8,54.5,False,False,True,False,1
S09845,24,1,10,1,85,9,55,1,72,4,0,False,True,False,True,False,False,True,False,False,21.5,62.3,True,False,False,False,0
